id,unitPrice,totalPrice,houseSize,dealHouseTxt,elevator,decorate,window,floorHight,lat,lng,room,area,hall
11930,100000,780,78,86,1,1,2,3,39.980936,116.314277,3,4,1
11932,76341,313,41,3000,0,1,1,3,39.92891,116.288282,1,4,1
11934,93750,450,48,1056,1,0,2,2,39.922511,116.305728,1,4,1
11935,88409,389,44,1153,0,1,1,3,39.906793,116.336038,1,4,1
11936,101818,336,33,3000,0,0,1,1,39.983267,116.350004,1,4,1
11937,90000,1350,150,3000,1,1,2,3,40.050462,116.299559,3,4,2
11939,91012,719,79,827,0,0,2,2,39.984838,116.366981,3,4,1
11940,89361,420,47,445,0,1,1,2,39.979449,116.35052,1,4,1
11941,107627,635,59,757,1,1,2,1,39.92322,116.302798,2,4,1
11942,80487,330,41,522,0,0,1,4,40.004886,116.372077,1,4,1
11943,68965,600,87,3000,1,0,1,2,40.035188,116.353673,2,4,1
11944,131034,760,58,855,0,1,2,2,40.038416,116.321249,2,4,1
11945,85365,350,41,1147,0,0,1,3,39.994115,116.349171,1,4,1
11946,70487,578,82,1004,1,1,2,4,40.0354,116.366368,2,4,1
11947,92105,350,38,1160,1,1,1,2,39.957996,116.369601,1,4,1
11948,59139,550,93,1170,0,1,2,2,40.069656,116.363458,2,4,1
11949,94117,320,34,732,1,1,1,2,39.958162,116.375031,1,4,0
11950,51470,175,34,3000,1,0,1,1,39.933047,116.235833,1,4,1
11951,71052,405,57,530,0,0,1,2,40.035116,116.280731,2,4,1
11953,93023,400,43,281,0,1,1,1,39.984838,116.366981,1,4,1
11954,95555,516,54,1143,0,1,2,4,39.964337,116.311423,2,4,1
11955,68243,505,74,1068,1,0,2,1,39.927829,116.297952,2,4,1
11956,77380,325,42,516,1,1,1,1,39.772229,116.518,1,0,1
11957,67676,670,99,3000,1,1,2,2,40.036442,116.357291,2,4,1
11958,82857,580,70,996,1,0,1,2,39.906793,116.336038,3,4,1
11959,86666,520,60,139,1,1,1,3,39.983223,116.318279,1,4,0
11960,87254,890,102,3000,1,1,2,1,40.039101,116.337674,2,4,2
11961,66500,399,60,3000,1,1,1,1,40.035188,116.353673,2,4,1
11962,105507,728,69,3000,1,0,2,1,39.921597,116.311432,2,4,1
11963,65789,375,57,3000,0,0,1,1,39.923804,116.215074,1,4,1
11964,86538,450,52,944,0,0,1,3,40.055432,116.272309,1,4,1
11965,108000,756,70,564,0,0,2,2,39.982546,116.330208,3,4,1
11966,68333,410,60,3000,1,1,1,3,40.035188,116.353673,1,4,1
11967,130000,832,64,443,1,0,1,4,39.997426,116.341624,1,4,1
11968,21096,327,155,3000,1,0,2,0,40.045154,116.222541,2,4,1
11969,64705,1100,170,3000,1,1,2,1,40.045154,116.222541,4,4,2
11970,65942,910,138,3000,0,0,2,2,40.0698,116.368754,3,4,2
11971,71641,480,67,3000,1,1,2,1,40.052415,116.333301,1,4,1
11972,82474,800,97,610,1,1,2,1,39.935967,116.2828,2,4,1
11973,73333,330,45,1015,0,0,1,3,40.041051,116.364484,1,4,1
11974,79861,575,72,1160,1,1,1,2,39.957996,116.369601,2,4,1
11975,80000,1136,142,3000,1,0,2,1,40.046174,116.326808,3,4,2
11976,92647,630,68,3000,1,0,3,3,39.965112,116.343552,2,4,1
11977,88709,550,62,425,1,0,1,2,39.979478,116.362982,2,4,1
11978,66296,358,54,971,1,1,1,3,40.069656,116.363458,1,4,1
11979,69277,575,83,587,1,0,2,1,40.050188,116.352813,2,4,1
11980,66885,408,61,1077,0,0,2,3,40.041051,116.364484,2,4,1
11981,96315,549,57,3000,0,1,3,4,40.000124,116.375546,2,4,1
11982,73684,420,57,3000,1,0,1,2,40.049407,116.325542,1,4,0
11983,101639,620,61,130,1,1,2,1,39.980936,116.314277,2,4,1
11984,70114,610,87,3000,1,1,2,1,40.0446,116.337091,2,4,1
11985,93442,570,61,744,0,1,2,2,40.001701,116.354285,2,4,1
11986,73809,930,126,3000,1,1,2,1,40.071383,116.379178,3,4,2
11987,65409,399,61,775,0,0,1,1,40.039976,116.355235,2,4,1
11988,73369,1350,184,954,1,0,2,2,39.967737,116.31052,3,4,3
11989,100000,480,48,1151,0,0,1,2,39.978649,116.337954,1,4,1
11990,121951,2000,164,611,1,1,2,2,39.969325,116.294792,4,4,2
11991,84400,422,50,1178,0,1,1,4,39.906793,116.336038,2,4,1
11992,114130,1050,92,573,0,0,2,2,39.987714,116.328241,3,4,1
11993,76923,1200,156,786,1,0,2,3,39.978402,116.371531,3,4,1
11994,91954,800,87,3000,1,0,1,1,39.996115,116.381122,2,4,1
11995,93055,670,72,3000,1,1,1,1,39.93399,116.272174,2,4,1
11996,61864,365,59,3000,0,1,2,1,40.068803,116.378917,2,4,1
11997,68965,400,58,3000,0,0,3,2,40.042133,116.339026,2,4,1
11998,69166,415,60,546,0,1,2,4,40.037654,116.282035,2,4,1
12000,58536,480,82,3000,0,1,2,2,40.069467,116.381805,3,4,1
12001,108695,750,69,1108,0,1,2,1,40.000124,116.375546,3,4,1
12002,101058,859,85,912,1,1,1,1,39.988829,116.381984,2,4,1
12003,64556,510,79,693,0,0,2,1,40.041051,116.364484,2,4,1
12004,63865,760,119,3000,0,1,2,3,40.045365,116.379403,2,4,2
12006,60439,550,91,3000,1,1,2,4,40.035027,116.361629,2,4,1
12007,97777,880,90,3000,1,1,2,2,39.93399,116.272174,2,4,1
12008,76923,300,39,514,1,1,1,2,39.984457,116.343231,1,4,0
12009,68686,680,99,3000,1,1,2,3,40.0446,116.337091,2,4,2
12010,73239,520,71,851,1,1,1,2,40.050188,116.352813,1,4,1
12011,100000,400,40,358,1,1,1,3,39.985451,116.345452,1,4,0
12012,113259,2050,181,3000,1,0,2,3,40.049093,116.276104,3,4,2
12013,63174,398,63,954,0,1,2,1,40.069299,116.361502,2,4,1
12014,90000,540,60,3000,1,1,1,2,39.961448,116.360292,2,4,1
12015,96629,860,89,3000,1,1,2,2,39.964659,116.288886,2,4,1
12016,76190,320,42,3000,0,0,1,1,40.047928,116.29573,1,4,1
12017,95000,570,60,679,0,1,2,3,40.001701,116.354285,2,4,1
12018,77118,455,59,3000,0,0,2,3,40.038509,116.293142,2,4,1
12019,87209,375,43,705,1,1,2,4,39.957665,116.373764,1,4,1
12020,64457,535,83,971,1,1,2,2,40.069656,116.363458,2,4,2
12021,106382,500,47,939,0,0,1,2,39.984686,116.332851,1,4,1
12022,93103,540,58,3000,0,1,2,1,39.953688,116.348383,2,4,1
12023,69833,419,60,963,0,0,2,1,40.041051,116.364484,2,4,1
12024,79729,885,111,609,1,1,2,1,39.935967,116.2828,2,4,2
12025,66911,455,68,443,0,1,2,1,40.041051,116.364484,2,4,1
12026,104500,418,40,3000,0,0,1,4,39.955323,116.356336,1,4,1
12027,93103,540,58,1127,0,1,2,3,39.971791,116.318424,2,4,1
12028,86538,450,52,1157,1,1,1,2,39.945252,116.312586,1,4,1
12029,82203,970,118,3000,1,1,2,1,40.050462,116.299559,2,4,2
12030,101694,600,59,805,1,1,2,1,39.97553,116.334634,2,4,1
12031,86000,645,75,1137,1,1,2,2,39.947952,116.304708,2,4,1
12032,157333,236,15,847,1,1,1,2,39.978402,116.371531,1,4,1
12033,102916,1235,120,3000,1,1,2,1,39.957905,116.278992,2,4,1
12035,72115,375,52,380,0,0,1,2,40.041051,116.364484,1,4,1
12036,95402,830,87,3000,1,1,1,1,40.039101,116.337674,2,4,1
12037,104000,1300,125,3000,1,0,2,2,39.951296,116.283171,2,4,2
12038,60714,595,98,3000,0,0,2,2,39.977414,116.259285,2,4,1
12039,120253,950,79,875,1,1,1,2,39.966473,116.335084,2,4,2
12040,113924,900,79,1097,1,0,1,3,39.931202,116.325575,2,4,1
12041,72222,325,45,1052,0,0,1,2,40.041051,116.364484,1,4,1
12042,141702,666,47,840,0,0,2,1,40.038416,116.321249,1,4,1
12043,93750,900,96,3000,1,1,2,2,40.039101,116.337674,2,4,2
12044,68292,560,82,1086,1,1,2,1,40.0354,116.366368,2,4,1
12045,98591,1400,142,413,1,0,2,2,40.038329,116.324563,3,4,1
12046,69000,552,80,693,0,1,2,1,40.041051,116.364484,2,4,1
12047,80769,525,65,1028,1,1,2,2,39.948886,116.299083,1,4,1
12048,73333,660,90,650,1,0,2,2,40.137429,116.269577,2,0,1
12049,99315,725,73,3000,1,0,1,4,39.955184,116.277977,1,4,1
12050,64090,282,44,3000,0,1,2,2,40.045724,116.341792,1,4,1
12051,109154,775,71,907,0,1,1,1,39.936203,116.337403,3,4,1
12052,92786,566,61,779,0,1,1,2,39.984838,116.366981,2,4,1
12053,87634,815,93,1113,0,1,2,4,40.026139,116.279929,3,4,1
12054,91311,557,61,674,1,1,2,3,40.002977,116.366107,2,4,1
12055,98780,810,82,1104,1,1,2,1,39.964659,116.288886,2,4,1
12056,80701,920,114,3000,1,1,2,2,40.054293,116.261245,2,4,2
12057,95757,632,66,1157,1,0,2,2,39.945252,116.312586,2,4,1
12058,90000,639,71,3000,0,1,2,2,39.961448,116.360292,3,4,1
12059,89024,365,41,3000,0,1,1,2,39.961448,116.360292,1,4,1
12060,59183,580,98,3000,0,0,2,2,39.977414,116.259285,2,4,2
12061,56630,1580,279,3000,1,1,3,2,40.053947,116.185168,4,4,2
12062,77878,514,66,1109,0,1,2,4,39.927187,116.311826,2,4,1
12063,149193,1850,124,770,1,0,2,2,39.967846,116.306427,3,4,2
12064,84905,450,53,3000,1,1,1,2,39.927554,116.271921,1,4,1
12065,95000,380,40,3000,0,1,1,1,39.964103,116.432077,2,1,1
12066,89024,365,41,516,1,0,1,3,39.772229,116.518,1,0,1
12067,94285,528,56,3000,0,1,2,2,39.971791,116.318424,3,4,1
12068,65116,560,86,3000,0,1,2,4,39.977414,116.259285,2,4,1
12069,79166,380,48,3000,1,1,1,1,40.045154,116.222541,1,4,1
12070,137500,550,40,512,0,0,1,2,39.985122,116.325033,1,4,1
12071,130769,1020,78,992,0,1,2,3,39.92322,116.302798,3,4,1
12072,85185,460,54,324,0,0,2,4,39.979478,116.362982,2,4,1
12073,75609,620,82,1004,1,1,2,4,40.0354,116.366368,2,4,1
12074,58688,358,61,634,0,0,2,3,40.073392,116.172438,2,4,1
12075,85156,545,64,3000,1,1,2,3,39.986077,116.256929,1,4,1
12076,61170,575,94,3000,1,1,2,1,40.045154,116.222541,2,4,1
12078,95000,589,62,526,0,1,2,4,39.984886,116.377888,2,4,1
12079,97916,470,48,489,0,0,3,2,39.929514,116.335228,2,4,1
12081,67391,465,69,3000,0,0,1,2,40.034957,116.344251,2,4,1
12082,117647,800,68,3000,1,1,2,1,39.969345,116.310198,2,4,1
12083,84666,508,60,1003,0,1,2,3,39.994115,116.349171,2,4,1
12084,101851,550,54,797,0,1,2,1,39.97753,116.330101,2,4,1
12086,106666,480,45,3000,0,0,1,1,39.920351,116.307412,1,4,1
12088,79529,676,85,3000,0,0,2,2,40.039644,116.337596,3,4,1
12090,89534,385,43,819,0,0,1,2,39.904315,116.331266,1,4,1
12092,150000,645,43,3000,1,1,2,1,39.970011,116.303709,1,4,0
12093,92105,350,38,372,0,0,1,2,39.991787,116.320824,1,4,1
12094,96296,520,54,3000,0,1,2,3,39.964337,116.311423,2,4,1
12095,63636,420,66,3000,1,0,1,2,39.933483,116.278539,1,4,1
12096,84883,730,86,3000,0,1,2,1,39.931759,116.288361,2,4,1
12097,100000,930,93,3000,0,1,1,2,39.93399,116.272174,2,4,1
12099,88679,470,53,3000,1,1,2,2,39.960802,116.366629,2,4,0
12100,69111,311,45,879,1,1,1,2,40.069656,116.363458,1,4,1
12101,115686,590,51,783,0,0,1,2,39.966473,116.335084,2,4,1
12102,65909,580,88,3000,0,0,2,3,39.923804,116.215074,2,4,1
12105,85526,325,38,3000,1,0,1,2,40.057116,116.334301,1,4,1
12106,70588,360,51,432,0,0,1,3,40.037654,116.282035,1,4,1
12107,114150,1210,106,1097,1,1,1,1,39.931202,116.325575,2,4,1
12108,72500,435,60,3000,0,1,2,2,40.051868,116.337173,2,4,1
12109,102000,510,50,3000,0,0,1,2,39.971791,116.318424,2,4,1
12110,100000,440,44,865,0,1,1,4,39.971791,116.318424,1,4,1
12111,93229,895,96,1083,0,1,2,4,39.920351,116.307412,2,4,2
12112,70384,366,52,3000,0,0,1,2,40.047928,116.29573,2,4,1
12113,102222,460,45,1035,0,0,2,1,39.920367,116.304819,2,4,1
12114,74468,700,94,3000,1,0,1,2,40.052415,116.333301,2,4,1
12115,85846,558,65,909,0,1,2,2,39.936186,116.28655,2,4,1
12116,88000,1320,150,3000,1,1,2,2,40.050462,116.299559,3,4,2
12117,69642,585,84,3000,0,1,2,3,39.9279,116.215744,2,4,1
12118,95161,590,62,1090,1,1,2,1,39.978387,116.380774,2,4,1
12119,83544,660,79,3000,1,0,1,2,39.90739,116.287407,2,4,1
12120,69387,340,49,3000,1,0,1,1,40.045154,116.222541,1,4,1
12121,97222,350,36,3000,1,1,1,2,40.049407,116.325542,1,4,0
12122,87837,325,37,732,1,1,1,2,39.958162,116.375031,1,4,0
12123,99736,379,38,471,0,0,1,1,39.939184,116.278575,1,4,1
12124,112903,700,62,997,0,0,3,2,39.987156,116.341343,2,4,1
12125,69662,620,89,3000,1,1,1,2,40.068387,116.38667,2,4,1
12127,79729,590,74,659,0,0,1,1,40.041838,116.286624,2,4,2
12128,63043,580,92,3000,1,1,2,3,40.045154,116.222541,2,4,1
12129,78888,355,45,977,0,0,1,1,40.041051,116.364484,1,4,1
12130,70833,340,48,1070,0,0,1,1,40.039976,116.355235,2,4,1
12131,112500,900,80,828,1,1,2,1,39.970057,116.31258,2,4,1
12132,70800,354,50,1082,1,0,1,3,40.069656,116.363458,1,4,1
12133,77611,520,67,3000,0,1,2,1,40.03906,116.345302,3,4,1
12134,112857,790,70,651,0,1,2,1,39.97553,116.334634,3,4,1
12135,129032,400,31,861,1,0,1,3,39.933921,116.310136,1,4,1
12136,95384,620,65,1152,1,1,2,2,39.955281,116.361779,1,2,1
12138,82653,405,49,760,0,0,1,2,40.027962,116.281312,1,4,1
12139,110512,431,39,3000,1,1,1,1,39.995113,116.307839,2,4,1
12140,91311,557,61,172,0,0,1,2,39.928194,116.332938,2,4,1
12141,67619,426,63,3000,0,0,2,4,40.042133,116.339026,2,4,1
12144,107142,450,42,325,0,0,1,2,39.912514,116.276227,1,4,1
12145,90816,445,49,1095,0,0,1,1,39.978387,116.380774,1,4,1
12146,72881,430,59,3000,0,1,2,4,40.051868,116.337173,2,4,1
12147,75000,525,70,3000,0,0,2,1,40.058022,116.321135,2,4,1
12148,65333,588,90,3000,1,1,2,1,40.068387,116.38667,2,4,1
12149,67045,590,88,3000,1,0,2,2,40.045154,116.222541,2,4,1
12150,89534,385,43,3000,1,0,2,3,40.045154,116.222541,1,4,1
12151,106766,1420,133,1198,1,0,2,1,39.969039,116.288324,3,4,2
12152,142857,3300,231,930,1,0,2,4,39.972743,116.302585,4,4,1
12153,86486,320,37,3000,1,1,1,2,40.057116,116.334301,1,4,0
12154,87610,990,113,1144,1,1,2,2,39.972236,116.315409,3,4,1
12157,68181,300,44,853,1,0,2,1,40.036698,116.365067,1,4,1
12159,82117,698,85,598,0,0,2,2,40.035116,116.280731,3,4,1
12160,106060,700,66,182,0,0,2,1,39.980517,116.333467,3,4,1
12161,100000,800,80,1039,1,0,3,2,39.947952,116.304708,3,4,1
12162,113861,2300,202,3000,1,1,2,3,40.049093,116.276104,3,4,2
12163,101190,425,42,3000,0,0,1,4,40.02249,116.326128,1,4,1
12164,105454,580,55,3000,0,0,2,2,39.965112,116.343552,2,4,1
12165,81318,740,91,3000,0,1,2,2,40.041569,116.38079,2,4,1
12166,152954,673,44,1110,0,1,2,2,40.038416,116.321249,1,4,1
12167,80476,338,42,3000,0,1,1,4,40.035382,116.345155,1,4,1
12168,94852,645,68,3000,0,0,2,2,39.724628,116.039903,2,0,1
12169,83148,898,108,3000,1,1,2,2,40.052415,116.333301,2,4,2
12170,96511,415,43,3000,1,1,2,2,39.960802,116.366629,1,4,1
12171,93454,1028,110,3000,1,1,2,4,40.045365,116.379403,2,4,2
12172,102142,572,56,826,0,1,2,4,39.935501,116.323367,2,4,1
12173,76923,500,65,3000,1,0,2,2,40.035188,116.353673,1,4,0
12174,72772,1470,202,780,1,1,2,2,39.979344,116.353872,3,4,2
12175,66115,800,121,3000,0,0,2,1,39.97542,116.21633,3,4,2
12176,89600,448,50,3000,1,1,1,3,39.92891,116.288282,1,4,1
12177,118181,650,55,992,1,1,1,2,39.92322,116.302798,2,4,1
12179,97727,860,88,610,1,1,1,2,39.935967,116.2828,2,4,1
12180,100719,1400,139,565,0,1,2,1,40.054293,116.261245,3,4,2
12181,90760,835,92,3000,1,1,1,2,39.90739,116.287407,2,4,1
12182,100833,605,60,785,1,1,2,2,40.002977,116.366107,2,4,1
12183,106451,660,62,516,0,0,2,2,39.983592,116.382243,2,4,1
12184,100000,890,89,3000,1,1,2,2,40.039101,116.337674,2,4,1
12185,87962,475,54,532,0,0,2,2,39.939184,116.278575,2,4,1
12186,118536,486,41,3000,0,0,2,2,39.922511,116.305728,2,4,1
12187,117924,2500,212,3000,1,0,2,4,40.039101,116.337674,5,4,2
12188,78947,750,95,3000,1,1,1,2,40.052415,116.333301,2,4,1
12189,107746,1530,142,3000,1,1,3,3,39.957905,116.278992,3,4,2
12191,71698,380,53,3000,0,1,1,1,39.904506,116.283708,2,4,1
12192,140776,1450,103,3000,1,0,2,2,39.995073,116.516853,3,3,1
12193,95370,515,54,894,0,0,2,1,39.975492,116.383014,2,4,1
12195,100000,1600,160,3000,0,0,2,3,40.039101,116.337674,3,4,2
12196,88709,550,62,3000,1,0,2,2,39.928146,116.292518,2,4,1
12197,76923,500,65,1176,0,0,2,4,39.938845,116.477301,2,3,1
12198,89772,395,44,3000,1,1,1,1,40.052415,116.333301,1,4,0
12199,100000,470,47,3000,1,0,1,3,39.964103,116.432077,1,1,1
12200,101000,505,50,786,0,0,2,4,39.934245,116.505735,2,3,1
12201,67555,608,90,3000,1,0,2,2,40.045154,116.222541,2,4,1
12202,87962,950,108,3000,1,0,2,2,40.052415,116.333301,2,4,2
12203,73214,205,28,839,0,0,1,0,39.904315,116.331266,1,4,0
12204,65454,360,55,3000,0,0,2,2,40.003984,116.231132,2,4,1
12205,108000,540,50,465,1,0,1,3,39.984886,116.377888,1,4,1
12206,65168,580,89,3000,0,0,2,1,39.97542,116.21633,2,4,1
12207,104166,750,72,237,0,1,3,2,39.934245,116.505735,3,3,1
12208,108928,610,56,3000,0,0,1,2,39.995806,116.374014,2,4,1
12209,108333,520,48,681,1,1,2,1,39.972753,116.323126,2,4,1
12210,75342,550,73,3000,1,1,2,2,39.926064,116.260665,1,4,1
12211,112857,790,70,178,1,0,2,3,39.97624,116.331351,3,4,1
12212,106718,683,64,857,1,1,2,2,39.919376,116.31424,1,4,1
12213,74117,630,85,1058,0,0,2,1,40.039976,116.355235,3,4,1
12214,107352,730,68,1033,0,0,2,2,39.95229,116.366961,1,4,1
12215,99295,705,71,1065,0,0,2,3,39.971791,116.318424,3,4,1
12216,82203,485,59,3000,0,1,2,4,40.038806,116.297227,2,4,1
12217,101538,660,65,584,1,0,2,2,39.983592,116.382243,2,4,1
12218,70503,980,139,3000,1,1,2,2,40.067571,116.386435,3,4,2
12219,81967,1000,122,3000,1,0,2,4,40.062571,116.32303,3,4,1
12220,107777,970,90,815,1,1,1,2,39.974375,116.337646,2,4,1
12221,94642,530,56,434,0,0,2,2,39.929514,116.335228,2,4,1
12222,90000,756,84,3000,1,0,2,4,39.986077,116.256929,2,4,1
12224,72916,350,48,3000,0,1,2,1,40.045365,116.379403,1,4,1
12226,97777,440,45,609,1,1,1,3,39.958162,116.375031,1,4,0
12228,122772,1240,101,935,0,0,2,2,39.986812,116.309105,3,4,1
12229,94117,480,51,3000,0,0,1,2,39.996172,116.365945,2,4,1
12230,101470,690,68,3000,0,0,2,2,39.928146,116.292518,3,4,1
12231,105084,620,59,3000,0,0,2,2,39.99447,116.376994,2,4,1
12232,60169,355,59,3000,0,0,2,1,39.97542,116.21633,1,4,1
12233,112195,460,41,362,0,1,1,1,40.001919,116.342951,1,4,1
12234,80612,790,98,1102,1,1,1,4,40.0546,116.32007,2,4,1
12236,84090,555,66,793,1,1,1,3,40.050188,116.352813,1,4,1
12238,96923,630,65,674,1,0,2,1,39.974907,116.359636,2,4,1
12239,84677,525,62,3000,0,0,1,1,40.017494,116.357244,1,4,1
12240,79661,470,59,3000,0,0,2,4,40.038509,116.293142,2,4,1
12241,93670,740,79,1125,1,0,3,1,39.947952,116.304708,3,4,1
12242,97560,1200,123,1074,1,0,1,2,39.978649,116.337954,2,4,2
12243,128205,1000,78,3000,1,1,2,1,40.038236,116.286064,4,4,2
12246,43076,280,65,3000,1,0,1,2,40.053533,116.189419,2,4,1
12247,102727,565,55,509,0,0,1,4,39.991787,116.320824,2,4,1
12248,68292,280,41,501,1,1,1,4,39.935967,116.2828,1,4,0
12249,80000,560,70,3000,0,1,2,2,39.9279,116.215744,2,4,1
12250,82978,390,47,3000,1,1,1,1,40.045154,116.222541,1,4,1
12251,101666,610,60,3000,1,1,1,3,39.961448,116.360292,2,4,1
12252,148275,860,58,852,0,0,2,1,40.038416,116.321249,2,4,1
12253,109259,590,54,1108,1,1,2,1,39.955323,116.356336,2,4,0
12254,123493,2050,166,3000,1,0,2,2,39.958909,116.359771,3,4,1
12255,88888,320,36,3000,1,1,1,3,39.963261,116.360139,1,4,0
12256,69152,408,59,3000,0,1,2,1,40.068803,116.378917,2,4,1
12257,158940,2400,151,1138,1,1,2,1,39.970458,116.301257,3,4,2
12258,83035,465,56,3000,0,1,2,1,40.05507,116.334481,2,4,1
12259,91603,1200,131,1068,1,1,2,1,40.028772,116.302778,3,4,2
12260,72093,310,43,3000,0,1,1,0,39.959497,116.37241,1,4,1
12261,92647,630,68,3000,1,1,1,3,40.049407,116.325542,1,4,1
12263,71168,548,77,3000,0,0,2,2,40.045365,116.379403,2,4,1
12264,80882,550,68,443,0,1,2,2,40.041051,116.364484,2,4,1
12265,74157,660,89,3000,1,1,2,2,40.045154,116.222541,2,4,1
12266,73595,655,89,3000,1,1,2,3,40.045154,116.222541,2,4,1
12267,93333,420,45,3000,0,1,1,1,39.927929,116.264555,1,4,1
12268,92105,700,76,636,1,0,2,3,40.062463,116.351947,2,4,1
12269,100000,440,44,3000,1,1,1,4,40.049407,116.325542,1,4,0
12270,101851,1100,108,3000,1,1,3,2,39.897336,116.3041,2,4,1
12272,62025,490,79,3000,0,1,2,3,40.069467,116.381805,2,4,1
12274,100000,700,70,811,0,1,2,3,40.026139,116.279929,2,4,1
12275,87804,360,41,3000,1,1,1,1,40.040113,116.347408,1,4,0
12276,79120,720,91,664,1,1,2,2,39.9022,116.31157,2,4,1
12277,100000,520,52,3000,0,1,2,2,39.956598,116.366821,2,4,1
12278,88571,310,35,3000,0,0,1,2,40.035382,116.345155,1,4,0
12279,120000,1080,90,1121,0,1,2,2,39.970057,116.31258,2,4,1
12280,104347,960,92,633,1,1,1,1,39.979344,116.353872,2,4,1
12281,102272,900,88,610,1,1,1,2,39.935967,116.2828,2,4,1
12282,74285,260,35,3000,1,1,1,2,39.933047,116.235833,1,4,1
12283,107894,820,76,860,1,1,2,1,39.970057,116.31258,2,4,1
12284,107407,580,54,1029,0,1,2,4,39.918518,116.303637,2,4,1
12285,68888,620,90,3000,1,1,2,2,40.045154,116.222541,2,4,1
12286,117948,920,78,3000,1,1,2,4,40.070542,116.375905,3,4,2
12288,55769,290,52,768,1,0,2,2,39.977044,116.385104,1,4,0
12289,125423,740,59,550,0,1,2,2,39.932464,116.334461,2,4,1
12290,77500,620,80,3000,0,1,2,4,40.038806,116.297227,3,4,1
12291,96562,618,64,3000,0,0,2,3,39.998628,116.37365,2,4,1
12292,104347,720,69,990,1,1,2,3,39.988469,116.310751,2,4,1
12294,130000,780,60,3000,0,1,2,1,39.986812,116.309105,2,4,1
12296,104081,510,49,1092,1,1,2,2,39.946828,116.315664,1,4,1
12297,72413,420,58,532,0,1,2,3,40.041051,116.364484,1,4,1
12299,70454,620,88,3000,1,1,3,2,40.045154,116.222541,2,4,1
12300,82954,730,88,3000,1,0,2,2,40.046174,116.326808,2,4,1
12301,88039,898,102,270,1,1,2,2,39.980803,116.309734,2,4,2
12302,72222,390,54,3000,0,0,2,2,40.035382,116.345155,2,4,1
12303,79452,580,73,1085,1,0,2,2,39.936057,116.293182,2,4,1
12304,90545,498,55,1086,0,0,2,2,39.959497,116.37241,2,4,1
12306,100000,940,94,1170,0,1,2,3,39.951659,116.287185,2,4,1
12307,63333,285,45,514,1,1,1,2,39.950224,116.357724,1,4,0
12308,85555,385,45,3000,1,0,1,2,39.957411,116.319716,1,4,0
12309,88028,625,71,608,1,1,2,1,39.985523,116.384309,1,4,1
12310,88571,558,63,3000,0,1,2,4,39.931759,116.288361,2,4,1
12311,101612,630,62,334,1,0,1,3,39.979478,116.362982,2,4,1
12313,84545,930,110,3000,1,1,2,2,40.050462,116.299559,2,4,2
12314,108620,1890,174,3000,1,1,2,1,40.039101,116.337674,3,4,2
12315,64406,380,59,3000,0,1,2,0,39.964337,116.311423,2,4,1
12316,101481,548,54,3000,0,1,2,2,39.958666,116.317629,2,4,1
12317,94444,425,45,684,0,0,1,1,39.957665,116.373764,1,4,1
12318,110000,1760,160,3000,1,1,2,3,40.039101,116.337674,3,4,2
12319,118604,510,43,153,1,1,1,2,39.97624,116.331351,1,4,1
12320,74285,520,70,3000,1,1,1,3,40.050188,116.352813,1,4,1
12321,114912,655,57,188,1,1,1,3,39.97624,116.331351,2,4,1
12322,61764,420,68,3000,0,1,2,3,40.102641,116.225765,2,4,1
12323,83571,468,56,430,1,0,1,2,39.935967,116.2828,1,4,1
12324,57462,385,67,3000,0,0,2,4,39.97542,116.21633,1,4,1
12325,71428,450,63,1058,0,0,2,1,40.039976,116.355235,2,4,1
12326,80833,485,60,447,0,1,2,3,40.038964,116.361,2,4,1
12327,96551,840,87,387,0,1,2,4,39.928194,116.332938,3,4,1
12328,56770,545,96,3000,1,1,3,1,40.053533,116.189419,2,4,1
12329,99038,515,52,358,1,1,1,3,39.985451,116.345452,1,4,1
12330,55172,480,87,3000,1,1,2,2,40.038943,116.348325,2,4,1
12331,116129,720,62,681,0,1,2,2,39.931202,116.325575,2,4,1
12332,105434,485,46,445,0,0,1,1,39.979449,116.35052,1,4,1
12334,94230,490,52,696,0,0,3,3,39.907731,116.332471,2,4,1
12335,115000,460,40,800,1,0,2,4,39.907731,116.332471,2,4,1
12336,90434,416,46,729,0,1,1,2,40.004882,116.350372,1,4,1
12337,91228,520,57,805,1,1,2,3,39.974907,116.359636,2,4,1
12338,65384,595,91,3000,1,1,2,4,40.045154,116.222541,2,4,1
12339,105393,938,89,738,1,1,2,2,40.057859,116.265549,2,4,1
12340,121232,885,73,690,0,1,3,1,39.918518,116.303637,3,4,1
12341,71323,485,68,3000,0,1,2,1,40.047928,116.29573,2,4,1
12342,80487,660,82,623,0,0,2,4,39.912514,116.276227,3,4,1
12343,107500,430,40,509,0,1,1,1,39.991787,116.320824,2,4,1
12344,93902,770,82,3000,1,1,2,2,39.93399,116.272174,2,4,1
12345,63483,565,89,3000,1,1,2,2,40.045154,116.222541,2,4,1
12346,55172,480,87,3000,1,1,2,3,40.038943,116.348325,2,4,1
12347,72258,448,62,1197,0,0,2,4,40.058022,116.321135,2,4,1
12348,87500,630,72,3000,0,1,2,4,39.961448,116.360292,2,4,2
12349,82653,810,98,3000,0,1,2,1,40.017494,116.357244,3,4,1
12350,147058,750,51,3000,1,0,1,3,39.970011,116.303709,1,4,0
12351,69047,435,63,3000,0,0,2,3,40.044496,116.375953,1,4,1
